date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Active_Cases
03-16-2020,1,"Bahamas, The",1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,2,"Bahamas, The",1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,3,"Bahamas, The",1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-19-2020,4,"Bahamas, The",3.0,2.0,0.0,0.0,0.0,0.0,3.0
03-20-2020,5,"Bahamas, The",3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-21-2020,6,"Bahamas, The",4.0,1.0,0.0,0.0,0.0,0.0,4.0
03-22-2020,7,"Bahamas, The",4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-23-2020,8,"Bahamas, The",4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-24-2020,9,"Bahamas, The",5.0,1.0,0.0,0.0,1.0,1.0,4.0
03-25-2020,10,"Bahamas, The",5.0,0.0,0.0,0.0,1.0,0.0,4.0
03-26-2020,11,"Bahamas, The",9.0,4.0,0.0,0.0,1.0,0.0,8.0
03-27-2020,12,"Bahamas, The",10.0,1.0,0.0,0.0,1.0,0.0,9.0
03-28-2020,13,"Bahamas, The",10.0,0.0,0.0,0.0,1.0,0.0,9.0
02-24-2020,1,Bahrain,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-25-2020,2,Bahrain,23.0,22.0,0.0,0.0,0.0,0.0,23.0
02-26-2020,3,Bahrain,33.0,10.0,0.0,0.0,0.0,0.0,33.0
02-27-2020,4,Bahrain,33.0,0.0,0.0,0.0,0.0,0.0,33.0
02-28-2020,5,Bahrain,36.0,3.0,0.0,0.0,0.0,0.0,36.0
02-29-2020,6,Bahrain,41.0,5.0,0.0,0.0,0.0,0.0,41.0
03-01-2020,7,Bahrain,47.0,6.0,0.0,0.0,0.0,0.0,47.0
03-02-2020,8,Bahrain,49.0,2.0,0.0,0.0,0.0,0.0,49.0
03-03-2020,9,Bahrain,49.0,0.0,0.0,0.0,0.0,0.0,49.0
03-04-2020,10,Bahrain,52.0,3.0,0.0,0.0,0.0,0.0,52.0
03-05-2020,11,Bahrain,55.0,3.0,0.0,0.0,0.0,0.0,55.0
03-06-2020,12,Bahrain,60.0,5.0,0.0,0.0,4.0,4.0,56.0
03-07-2020,13,Bahrain,85.0,25.0,0.0,0.0,4.0,0.0,81.0
03-08-2020,14,Bahrain,85.0,0.0,0.0,0.0,4.0,0.0,81.0
03-09-2020,15,Bahrain,95.0,10.0,0.0,0.0,14.0,10.0,81.0
03-10-2020,16,Bahrain,110.0,15.0,0.0,0.0,22.0,8.0,88.0
03-11-2020,17,Bahrain,195.0,85.0,0.0,0.0,35.0,13.0,160.0
03-12-2020,18,Bahrain,195.0,0.0,0.0,0.0,35.0,0.0,160.0
03-13-2020,19,Bahrain,189.0,0.0,0.0,0.0,44.0,9.0,145.0
03-14-2020,20,Bahrain,210.0,21.0,0.0,0.0,44.0,0.0,166.0
03-15-2020,21,Bahrain,214.0,4.0,0.0,0.0,60.0,16.0,154.0
03-16-2020,22,Bahrain,214.0,0.0,1.0,1.0,77.0,17.0,136.0
03-17-2020,23,Bahrain,228.0,14.0,1.0,0.0,81.0,4.0,146.0
03-18-2020,24,Bahrain,256.0,28.0,1.0,0.0,88.0,7.0,167.0
03-19-2020,25,Bahrain,278.0,22.0,1.0,0.0,100.0,12.0,177.0
03-20-2020,26,Bahrain,285.0,7.0,1.0,0.0,100.0,0.0,184.0
03-21-2020,27,Bahrain,305.0,20.0,1.0,0.0,125.0,25.0,179.0
03-22-2020,28,Bahrain,332.0,27.0,2.0,1.0,149.0,24.0,181.0
03-23-2020,29,Bahrain,377.0,45.0,2.0,0.0,164.0,15.0,211.0
03-24-2020,30,Bahrain,392.0,15.0,3.0,1.0,177.0,13.0,212.0
03-25-2020,31,Bahrain,419.0,27.0,4.0,1.0,177.0,0.0,238.0
03-26-2020,32,Bahrain,458.0,39.0,4.0,0.0,204.0,27.0,250.0
03-27-2020,33,Bahrain,466.0,8.0,4.0,0.0,227.0,23.0,235.0
03-28-2020,34,Bahrain,476.0,10.0,4.0,0.0,265.0,38.0,207.0
03-08-2020,1,Bangladesh,3.0,3.0,0.0,0.0,0.0,0.0,3.0
03-09-2020,2,Bangladesh,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-10-2020,3,Bangladesh,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-11-2020,4,Bangladesh,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-12-2020,5,Bangladesh,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-13-2020,6,Bangladesh,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-14-2020,7,Bangladesh,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-15-2020,8,Bangladesh,5.0,2.0,0.0,0.0,0.0,0.0,5.0
03-16-2020,9,Bangladesh,8.0,3.0,0.0,0.0,2.0,2.0,6.0
03-17-2020,10,Bangladesh,10.0,2.0,0.0,0.0,3.0,1.0,7.0
03-18-2020,11,Bangladesh,14.0,4.0,1.0,1.0,3.0,0.0,10.0
03-19-2020,12,Bangladesh,17.0,3.0,1.0,0.0,3.0,0.0,13.0
03-20-2020,13,Bangladesh,20.0,3.0,1.0,0.0,3.0,0.0,16.0
03-21-2020,14,Bangladesh,25.0,5.0,2.0,1.0,3.0,0.0,20.0
03-22-2020,15,Bangladesh,27.0,2.0,2.0,0.0,3.0,0.0,22.0
03-23-2020,16,Bangladesh,33.0,6.0,3.0,1.0,5.0,2.0,25.0
03-24-2020,17,Bangladesh,39.0,6.0,4.0,1.0,5.0,0.0,30.0
03-25-2020,18,Bangladesh,39.0,0.0,5.0,1.0,7.0,2.0,27.0
03-26-2020,19,Bangladesh,44.0,5.0,5.0,0.0,11.0,4.0,28.0
03-27-2020,20,Bangladesh,48.0,4.0,5.0,0.0,11.0,0.0,32.0
03-28-2020,21,Bangladesh,48.0,0.0,5.0,0.0,15.0,4.0,28.0
03-17-2020,1,Barbados,2.0,2.0,0.0,0.0,0.0,0.0,2.0
03-18-2020,2,Barbados,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-19-2020,3,Barbados,5.0,3.0,0.0,0.0,0.0,0.0,5.0
03-20-2020,4,Barbados,5.0,0.0,0.0,0.0,0.0,0.0,5.0
03-21-2020,5,Barbados,6.0,1.0,0.0,0.0,0.0,0.0,6.0
03-22-2020,6,Barbados,14.0,8.0,0.0,0.0,0.0,0.0,14.0
03-23-2020,7,Barbados,17.0,3.0,0.0,0.0,0.0,0.0,17.0
03-24-2020,8,Barbados,18.0,1.0,0.0,0.0,0.0,0.0,18.0
03-25-2020,9,Barbados,18.0,0.0,0.0,0.0,0.0,0.0,18.0
03-26-2020,10,Barbados,18.0,0.0,0.0,0.0,0.0,0.0,18.0
03-27-2020,11,Barbados,24.0,6.0,0.0,0.0,0.0,0.0,24.0
03-28-2020,12,Barbados,26.0,2.0,0.0,0.0,0.0,0.0,26.0
02-28-2020,1,Belarus,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-29-2020,2,Belarus,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-01-2020,3,Belarus,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-02-2020,4,Belarus,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-03-2020,5,Belarus,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-04-2020,6,Belarus,6.0,5.0,0.0,0.0,0.0,0.0,6.0
03-05-2020,7,Belarus,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-06-2020,8,Belarus,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-07-2020,9,Belarus,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-08-2020,10,Belarus,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-09-2020,11,Belarus,6.0,0.0,0.0,0.0,1.0,1.0,5.0
03-10-2020,12,Belarus,9.0,3.0,0.0,0.0,3.0,2.0,6.0
03-11-2020,13,Belarus,9.0,0.0,0.0,0.0,3.0,0.0,6.0
03-12-2020,14,Belarus,12.0,3.0,0.0,0.0,3.0,0.0,9.0
03-13-2020,15,Belarus,27.0,15.0,0.0,0.0,3.0,0.0,24.0
03-14-2020,16,Belarus,27.0,0.0,0.0,0.0,3.0,0.0,24.0
03-15-2020,17,Belarus,27.0,0.0,0.0,0.0,3.0,0.0,24.0
03-16-2020,18,Belarus,36.0,9.0,0.0,0.0,3.0,0.0,33.0
03-17-2020,19,Belarus,36.0,0.0,0.0,0.0,3.0,0.0,33.0
03-18-2020,20,Belarus,51.0,15.0,0.0,0.0,5.0,2.0,46.0
03-19-2020,21,Belarus,51.0,0.0,0.0,0.0,5.0,0.0,46.0
03-20-2020,22,Belarus,69.0,18.0,0.0,0.0,5.0,0.0,64.0
03-21-2020,23,Belarus,76.0,7.0,0.0,0.0,15.0,10.0,61.0
03-22-2020,24,Belarus,76.0,0.0,0.0,0.0,15.0,0.0,61.0
03-23-2020,25,Belarus,81.0,5.0,0.0,0.0,22.0,7.0,59.0
03-24-2020,26,Belarus,81.0,0.0,0.0,0.0,22.0,0.0,59.0
03-25-2020,27,Belarus,86.0,5.0,0.0,0.0,29.0,7.0,57.0
03-26-2020,28,Belarus,86.0,0.0,0.0,0.0,29.0,0.0,57.0
03-27-2020,29,Belarus,94.0,8.0,0.0,0.0,32.0,3.0,62.0
03-28-2020,30,Belarus,94.0,0.0,0.0,0.0,32.0,0.0,62.0
02-04-2020,1,Belgium,1.0,1.0,0.0,0.0,0.0,0.0,1.0
02-05-2020,2,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-06-2020,3,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-07-2020,4,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2020,5,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-09-2020,6,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-10-2020,7,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-11-2020,8,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-12-2020,9,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-13-2020,10,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-14-2020,11,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-15-2020,12,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-16-2020,13,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-17-2020,14,Belgium,1.0,0.0,0.0,0.0,1.0,1.0,0.0
02-18-2020,15,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-19-2020,16,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-20-2020,17,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-21-2020,18,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-22-2020,19,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-23-2020,20,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-24-2020,21,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-25-2020,22,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-26-2020,23,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-27-2020,24,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-28-2020,25,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02-29-2020,26,Belgium,1.0,0.0,0.0,0.0,1.0,0.0,0.0
03-01-2020,27,Belgium,2.0,1.0,0.0,0.0,1.0,0.0,1.0
03-02-2020,28,Belgium,8.0,6.0,0.0,0.0,1.0,0.0,7.0
03-03-2020,29,Belgium,13.0,5.0,0.0,0.0,1.0,0.0,12.0
03-04-2020,30,Belgium,23.0,10.0,0.0,0.0,1.0,0.0,22.0
03-05-2020,31,Belgium,50.0,27.0,0.0,0.0,1.0,0.0,49.0
03-06-2020,32,Belgium,109.0,59.0,0.0,0.0,1.0,0.0,108.0
03-07-2020,33,Belgium,169.0,60.0,0.0,0.0,1.0,0.0,168.0
03-08-2020,34,Belgium,200.0,31.0,0.0,0.0,1.0,0.0,199.0
03-09-2020,35,Belgium,239.0,39.0,0.0,0.0,1.0,0.0,238.0
03-10-2020,36,Belgium,267.0,28.0,0.0,0.0,1.0,0.0,266.0
03-11-2020,37,Belgium,314.0,47.0,3.0,3.0,1.0,0.0,310.0
03-12-2020,38,Belgium,314.0,0.0,3.0,0.0,1.0,0.0,310.0
03-13-2020,39,Belgium,559.0,245.0,3.0,0.0,1.0,0.0,555.0
03-14-2020,40,Belgium,689.0,130.0,4.0,1.0,1.0,0.0,684.0
03-15-2020,41,Belgium,886.0,197.0,4.0,0.0,1.0,0.0,881.0
03-16-2020,42,Belgium,1058.0,172.0,5.0,1.0,1.0,0.0,1052.0
03-17-2020,43,Belgium,1243.0,185.0,10.0,5.0,1.0,0.0,1232.0
03-18-2020,44,Belgium,1486.0,243.0,14.0,4.0,31.0,30.0,1441.0
03-19-2020,45,Belgium,1795.0,309.0,21.0,7.0,31.0,0.0,1743.0
03-20-2020,46,Belgium,2257.0,462.0,37.0,16.0,1.0,0.0,2219.0
03-21-2020,47,Belgium,2815.0,558.0,67.0,30.0,263.0,262.0,2485.0
03-22-2020,48,Belgium,3401.0,586.0,75.0,8.0,263.0,0.0,3063.0
03-23-2020,49,Belgium,3743.0,342.0,88.0,13.0,401.0,138.0,3254.0
03-24-2020,50,Belgium,4269.0,526.0,122.0,34.0,461.0,60.0,3686.0
03-25-2020,51,Belgium,4937.0,668.0,178.0,56.0,547.0,86.0,4212.0
03-26-2020,52,Belgium,6235.0,1298.0,220.0,42.0,675.0,128.0,5340.0
03-27-2020,53,Belgium,7284.0,1049.0,289.0,69.0,858.0,183.0,6137.0
03-28-2020,54,Belgium,9134.0,1850.0,353.0,64.0,1063.0,205.0,7718.0
03-23-2020,1,Belize,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-24-2020,2,Belize,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-25-2020,3,Belize,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-26-2020,4,Belize,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-27-2020,5,Belize,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-28-2020,6,Belize,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-16-2020,1,Benin,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,2,Benin,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,3,Benin,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-19-2020,4,Benin,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-20-2020,5,Benin,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-21-2020,6,Benin,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-22-2020,7,Benin,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-23-2020,8,Benin,5.0,3.0,0.0,0.0,0.0,0.0,5.0
03-24-2020,9,Benin,6.0,1.0,0.0,0.0,0.0,0.0,6.0
03-25-2020,10,Benin,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-26-2020,11,Benin,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-27-2020,12,Benin,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-28-2020,13,Benin,6.0,0.0,0.0,0.0,0.0,0.0,6.0
03-06-2020,1,Bhutan,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-07-2020,2,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-08-2020,3,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-09-2020,4,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-10-2020,5,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-11-2020,6,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-12-2020,7,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-13-2020,8,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-14-2020,9,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-15-2020,10,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-16-2020,11,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-17-2020,12,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-18-2020,13,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-19-2020,14,Bhutan,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-20-2020,15,Bhutan,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-21-2020,16,Bhutan,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-22-2020,17,Bhutan,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-23-2020,18,Bhutan,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-24-2020,19,Bhutan,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-25-2020,20,Bhutan,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-26-2020,21,Bhutan,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-27-2020,22,Bhutan,3.0,1.0,0.0,0.0,0.0,0.0,3.0
03-28-2020,23,Bhutan,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-11-2020,1,Bolivia,2.0,2.0,0.0,0.0,0.0,0.0,2.0
03-12-2020,2,Bolivia,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-13-2020,3,Bolivia,3.0,1.0,0.0,0.0,0.0,0.0,3.0
03-14-2020,4,Bolivia,10.0,7.0,0.0,0.0,0.0,0.0,10.0
03-15-2020,5,Bolivia,10.0,0.0,0.0,0.0,0.0,0.0,10.0
03-16-2020,6,Bolivia,11.0,1.0,0.0,0.0,0.0,0.0,11.0
03-17-2020,7,Bolivia,11.0,0.0,0.0,0.0,0.0,0.0,11.0
03-18-2020,8,Bolivia,12.0,1.0,0.0,0.0,0.0,0.0,12.0
03-19-2020,9,Bolivia,12.0,0.0,0.0,0.0,0.0,0.0,12.0
03-20-2020,10,Bolivia,15.0,3.0,0.0,0.0,0.0,0.0,15.0
03-21-2020,11,Bolivia,19.0,4.0,0.0,0.0,0.0,0.0,19.0
03-22-2020,12,Bolivia,24.0,5.0,0.0,0.0,0.0,0.0,24.0
03-23-2020,13,Bolivia,27.0,3.0,0.0,0.0,0.0,0.0,27.0
03-24-2020,14,Bolivia,29.0,2.0,0.0,0.0,0.0,0.0,29.0
03-25-2020,15,Bolivia,32.0,3.0,0.0,0.0,0.0,0.0,32.0
03-26-2020,16,Bolivia,43.0,11.0,0.0,0.0,0.0,0.0,43.0
03-27-2020,17,Bolivia,61.0,18.0,0.0,0.0,0.0,0.0,61.0
03-28-2020,18,Bolivia,74.0,13.0,0.0,0.0,0.0,0.0,74.0
03-05-2020,1,Bosnia and Herzegovina,2.0,2.0,0.0,0.0,0.0,0.0,2.0
03-06-2020,2,Bosnia and Herzegovina,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-07-2020,3,Bosnia and Herzegovina,3.0,1.0,0.0,0.0,0.0,0.0,3.0
03-08-2020,4,Bosnia and Herzegovina,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-09-2020,5,Bosnia and Herzegovina,3.0,0.0,0.0,0.0,0.0,0.0,3.0
03-10-2020,6,Bosnia and Herzegovina,5.0,2.0,0.0,0.0,0.0,0.0,5.0
03-11-2020,7,Bosnia and Herzegovina,7.0,2.0,0.0,0.0,0.0,0.0,7.0
03-12-2020,8,Bosnia and Herzegovina,11.0,4.0,0.0,0.0,0.0,0.0,11.0
03-13-2020,9,Bosnia and Herzegovina,13.0,2.0,0.0,0.0,0.0,0.0,13.0
03-14-2020,10,Bosnia and Herzegovina,18.0,5.0,0.0,0.0,0.0,0.0,18.0
03-15-2020,11,Bosnia and Herzegovina,24.0,6.0,0.0,0.0,0.0,0.0,24.0
03-16-2020,12,Bosnia and Herzegovina,25.0,1.0,0.0,0.0,0.0,0.0,25.0
03-17-2020,13,Bosnia and Herzegovina,26.0,1.0,0.0,0.0,2.0,2.0,24.0
03-18-2020,14,Bosnia and Herzegovina,38.0,12.0,0.0,0.0,2.0,0.0,36.0
03-19-2020,15,Bosnia and Herzegovina,63.0,25.0,0.0,0.0,2.0,0.0,61.0
03-20-2020,16,Bosnia and Herzegovina,89.0,26.0,0.0,0.0,2.0,0.0,87.0
03-21-2020,17,Bosnia and Herzegovina,93.0,4.0,1.0,1.0,2.0,0.0,90.0
03-22-2020,18,Bosnia and Herzegovina,126.0,33.0,1.0,0.0,2.0,0.0,123.0
03-23-2020,19,Bosnia and Herzegovina,132.0,6.0,1.0,0.0,2.0,0.0,129.0
03-24-2020,20,Bosnia and Herzegovina,166.0,34.0,3.0,2.0,2.0,0.0,161.0
03-25-2020,21,Bosnia and Herzegovina,176.0,10.0,3.0,0.0,2.0,0.0,171.0
03-26-2020,22,Bosnia and Herzegovina,191.0,15.0,3.0,0.0,2.0,0.0,186.0
03-27-2020,23,Bosnia and Herzegovina,237.0,46.0,4.0,1.0,5.0,3.0,228.0
03-28-2020,24,Bosnia and Herzegovina,258.0,21.0,5.0,1.0,5.0,0.0,248.0
01-23-2020,1,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-26-2020,2,Brazil,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-27-2020,3,Brazil,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-28-2020,4,Brazil,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02-29-2020,5,Brazil,2.0,1.0,0.0,0.0,0.0,0.0,2.0
03-01-2020,6,Brazil,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-02-2020,7,Brazil,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-03-2020,8,Brazil,2.0,0.0,0.0,0.0,0.0,0.0,2.0
03-04-2020,9,Brazil,4.0,2.0,0.0,0.0,0.0,0.0,4.0
03-05-2020,10,Brazil,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-06-2020,11,Brazil,13.0,9.0,0.0,0.0,0.0,0.0,13.0
03-07-2020,12,Brazil,13.0,0.0,0.0,0.0,0.0,0.0,13.0
03-08-2020,13,Brazil,20.0,7.0,0.0,0.0,0.0,0.0,20.0
03-09-2020,14,Brazil,25.0,5.0,0.0,0.0,0.0,0.0,25.0
03-10-2020,15,Brazil,31.0,6.0,0.0,0.0,0.0,0.0,31.0
03-11-2020,16,Brazil,38.0,7.0,0.0,0.0,0.0,0.0,38.0
03-12-2020,17,Brazil,52.0,14.0,0.0,0.0,0.0,0.0,52.0
03-13-2020,18,Brazil,151.0,99.0,0.0,0.0,0.0,0.0,151.0
03-14-2020,19,Brazil,151.0,0.0,0.0,0.0,0.0,0.0,151.0
03-15-2020,20,Brazil,162.0,11.0,0.0,0.0,0.0,0.0,162.0
03-16-2020,21,Brazil,200.0,38.0,0.0,0.0,1.0,1.0,199.0
03-17-2020,22,Brazil,321.0,121.0,1.0,1.0,2.0,1.0,318.0
03-18-2020,23,Brazil,372.0,51.0,3.0,2.0,2.0,0.0,367.0
03-19-2020,24,Brazil,621.0,249.0,6.0,3.0,2.0,0.0,613.0
03-20-2020,25,Brazil,793.0,172.0,11.0,5.0,2.0,0.0,780.0
03-21-2020,26,Brazil,1021.0,228.0,15.0,4.0,2.0,0.0,1004.0
03-22-2020,27,Brazil,1593.0,572.0,25.0,10.0,2.0,0.0,1566.0
03-23-2020,28,Brazil,1924.0,331.0,34.0,9.0,2.0,0.0,1888.0
03-24-2020,29,Brazil,2247.0,323.0,46.0,12.0,2.0,0.0,2199.0
03-25-2020,30,Brazil,2554.0,307.0,59.0,13.0,2.0,0.0,2493.0
03-26-2020,31,Brazil,2985.0,431.0,77.0,18.0,6.0,4.0,2902.0
03-27-2020,32,Brazil,3417.0,432.0,92.0,15.0,6.0,0.0,3319.0
03-28-2020,33,Brazil,3904.0,487.0,111.0,19.0,6.0,0.0,3787.0
03-09-2020,1,Brunei,1.0,1.0,0.0,0.0,0.0,0.0,1.0
03-10-2020,2,Brunei,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03-11-2020,3,Brunei,11.0,10.0,0.0,0.0,0.0,0.0,11.0
03-12-2020,4,Brunei,11.0,0.0,0.0,0.0,0.0,0.0,11.0
03-13-2020,5,Brunei,37.0,26.0,0.0,0.0,0.0,0.0,37.0
03-14-2020,6,Brunei,40.0,3.0,0.0,0.0,0.0,0.0,40.0
03-15-2020,7,Brunei,50.0,10.0,0.0,0.0,0.0,0.0,50.0
03-16-2020,8,Brunei,54.0,4.0,0.0,0.0,0.0,0.0,54.0
03-17-2020,9,Brunei,56.0,2.0,0.0,0.0,0.0,0.0,56.0
03-18-2020,10,Brunei,68.0,12.0,0.0,0.0,0.0,0.0,68.0
03-19-2020,11,Brunei,75.0,7.0,0.0,0.0,0.0,0.0,75.0
03-20-2020,12,Brunei,78.0,3.0,0.0,0.0,1.0,1.0,77.0
03-21-2020,13,Brunei,83.0,5.0,0.0,0.0,2.0,1.0,81.0
03-22-2020,14,Brunei,88.0,5.0,0.0,0.0,2.0,0.0,86.0
03-23-2020,15,Brunei,91.0,3.0,0.0,0.0,2.0,0.0,89.0
03-24-2020,16,Brunei,104.0,13.0,0.0,0.0,2.0,0.0,102.0
03-25-2020,17,Brunei,109.0,5.0,0.0,0.0,2.0,0.0,107.0
03-26-2020,18,Brunei,114.0,5.0,0.0,0.0,5.0,3.0,109.0
03-27-2020,19,Brunei,115.0,1.0,0.0,0.0,11.0,6.0,104.0
03-28-2020,20,Brunei,120.0,5.0,1.0,1.0,25.0,14.0,94.0
03-08-2020,1,Bulgaria,4.0,4.0,0.0,0.0,0.0,0.0,4.0
03-09-2020,2,Bulgaria,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-10-2020,3,Bulgaria,4.0,0.0,0.0,0.0,0.0,0.0,4.0
03-11-2020,4,Bulgaria,7.0,3.0,1.0,1.0,0.0,0.0,6.0
03-12-2020,5,Bulgaria,7.0,0.0,1.0,0.0,0.0,0.0,6.0
03-13-2020,6,Bulgaria,23.0,16.0,1.0,0.0,0.0,0.0,22.0
03-14-2020,7,Bulgaria,41.0,18.0,2.0,1.0,0.0,0.0,39.0
03-15-2020,8,Bulgaria,51.0,10.0,2.0,0.0,0.0,0.0,49.0
03-16-2020,9,Bulgaria,52.0,1.0,2.0,0.0,0.0,0.0,50.0
03-17-2020,10,Bulgaria,67.0,15.0,2.0,0.0,0.0,0.0,65.0
03-18-2020,11,Bulgaria,92.0,25.0,2.0,0.0,0.0,0.0,90.0
03-19-2020,12,Bulgaria,94.0,2.0,3.0,1.0,0.0,0.0,91.0
03-20-2020,13,Bulgaria,127.0,33.0,3.0,0.0,0.0,0.0,124.0
03-21-2020,14,Bulgaria,163.0,36.0,3.0,0.0,3.0,3.0,157.0
03-22-2020,15,Bulgaria,187.0,24.0,3.0,0.0,3.0,0.0,181.0
03-23-2020,16,Bulgaria,201.0,14.0,3.0,0.0,3.0,0.0,195.0
03-24-2020,17,Bulgaria,218.0,17.0,3.0,0.0,3.0,0.0,212.0
03-25-2020,18,Bulgaria,242.0,24.0,3.0,0.0,4.0,1.0,235.0
03-26-2020,19,Bulgaria,264.0,22.0,3.0,0.0,8.0,4.0,253.0
03-27-2020,20,Bulgaria,293.0,29.0,3.0,0.0,9.0,1.0,281.0
