date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Latitude,Longitude,Active_Cases,Area,Population,Population Density,"Confirmed per 500,000 km2",Confirmed per million population,Happiness Index Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,GDP/Capita
03-05-2020,7,Iceland,34,8,0,0,0,0,64.9631,-19.0208,34,102775,360390,3.50659207,0.330819752,94.34224035,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-04-2020,6,Iceland,26,15,0,0,0,0,64.9631,-19.0208,26,102775,360390,3.50659207,0.25297981,72.14406615,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-03-2020,5,Iceland,11,5,0,0,0,0,64.9631,-19.0208,11,102775,360390,3.50659207,0.10702992,30.52248953,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-02-2020,4,Iceland,6,3,0,0,0,0,64.9631,-19.0208,6,102775,360390,3.50659207,0.058379956,16.64863065,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-01-2020,3,Iceland,3,2,0,0,0,0,64.9631,-19.0208,3,102775,360390,3.50659207,0.029189978,8.324315325,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
02-28-2020,1,Iceland,1,1,0,0,0,0,0,0,1,102775,360390,3.50659207,0.009729993,2.774771775,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
02-29-2020,2,Iceland,1,0,0,0,0,0,0,0,1,102775,360390,3.50659207,0.009729993,2.774771775,7.494,1.38,1.624,1.026,0.591,0.354,0.118,56066
03-22-2020,21,Saudi Arabia,511,119,0,0,16,0,23.8859,45.0792,495,2149690,34218169,15.91772256,0.237708693,14.93358689,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-21-2020,20,Saudi Arabia,392,48,0,0,16,8,23.8859,45.0792,376,2149690,34218169,15.91772256,0.182351874,11.45590227,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-20-2020,19,Saudi Arabia,344,70,0,0,8,2,23.8859,45.0792,336,2149690,34218169,15.91772256,0.160023073,10.05313873,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-19-2020,18,Saudi Arabia,274,103,0,0,6,0,23.8859,45.0792,268,2149690,34218169,15.91772256,0.127460238,8.007441894,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-17-2020,16,Saudi Arabia,171,53,0,0,6,4,23.8859,45.0792,165,2149690,34218169,15.91772256,0.079546353,4.997345124,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-18-2020,17,Saudi Arabia,171,0,0,0,6,0,23.8859,45.0792,165,2149690,34218169,15.91772256,0.079546353,4.997345124,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-16-2020,15,Saudi Arabia,118,15,0,0,2,1,23.8859,45.0792,116,2149690,34218169,15.91772256,0.054891636,3.448460378,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-14-2020,13,Saudi Arabia,103,17,0,0,1,0,23.8859,45.0792,102,2149690,34218169,15.91772256,0.047913885,3.010096771,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-15-2020,14,Saudi Arabia,103,0,0,0,1,0,23.8859,45.0792,102,2149690,34218169,15.91772256,0.047913885,3.010096771,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-13-2020,12,Saudi Arabia,86,41,0,0,1,0,23.8859,45.0792,85,2149690,34218169,15.91772256,0.040005768,2.513284682,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-12-2020,11,Saudi Arabia,45,24,0,0,1,0,24,45,44,2149690,34218169,15.91772256,0.020933251,1.315090822,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-11-2020,10,Saudi Arabia,21,1,0,0,1,0,24,45,20,2149690,34218169,15.91772256,0.00976885,0.61370905,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-10-2020,9,Saudi Arabia,20,5,0,0,1,1,24,45,19,2149690,34218169,15.91772256,0.009303667,0.58448481,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-09-2020,8,Saudi Arabia,15,4,0,0,0,0,24,45,15,2149690,34218169,15.91772256,0.00697775,0.438363607,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-08-2020,7,Saudi Arabia,11,6,0,0,0,0,24,45,11,2149690,34218169,15.91772256,0.005117017,0.321466645,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-05-2020,4,Saudi Arabia,5,4,0,0,0,0,24,45,5,2149690,34218169,15.91772256,0.002325917,0.146121202,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-06-2020,5,Saudi Arabia,5,0,0,0,0,0,24,45,5,2149690,34218169,15.91772256,0.002325917,0.146121202,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-07-2020,6,Saudi Arabia,5,0,0,0,0,0,24,45,5,2149690,34218169,15.91772256,0.002325917,0.146121202,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-02-2020,1,Saudi Arabia,1,1,0,0,0,0,24,45,1,2149690,34218169,15.91772256,0.000465183,0.02922424,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-03-2020,2,Saudi Arabia,1,0,0,0,0,0,24,45,1,2149690,34218169,15.91772256,0.000465183,0.02922424,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-04-2020,3,Saudi Arabia,1,0,0,0,0,0,24,45,1,2149690,34218169,15.91772256,0.000465183,0.02922424,6.375,1.403,1.357,0.795,0.439,0.08,0.132,55704
03-22-2020,60,Taiwan,169,16,2,0,28,0,23.7,121,139,36197,23604265,652.1055612,4.668895212,7.159723042,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-21-2020,59,Taiwan,153,18,2,0,28,2,23.7,121,123,36197,23604265,652.1055612,4.22686963,6.48187944,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-20-2020,58,Taiwan,135,27,2,1,26,0,23.7,121,107,36197,23604265,652.1055612,3.72959085,5.719305388,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-19-2020,57,Taiwan,108,8,1,0,26,4,23.7,121,81,36197,23604265,652.1055612,2.98367268,4.575444311,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-18-2020,56,Taiwan,100,23,1,0,22,0,23.7,121,77,36197,23604265,652.1055612,2.762659889,4.23652251,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-17-2020,55,Taiwan,77,10,1,0,22,2,23.7,121,54,36197,23604265,652.1055612,2.127248114,3.262122333,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-16-2020,54,Taiwan,67,8,1,0,20,0,23.7,121,46,36197,23604265,652.1055612,1.850982126,2.838470082,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-15-2020,53,Taiwan,59,6,1,0,20,0,23.7,121,38,36197,23604265,652.1055612,1.629969334,2.499548281,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-14-2020,52,Taiwan,53,3,1,0,20,0,23.7,121,32,36197,23604265,652.1055612,1.464209741,2.24535693,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-13-2020,51,Taiwan,50,1,1,0,20,0,23.7,121,29,36197,23604265,652.1055612,1.381329944,2.118261255,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-12-2020,50,Taiwan,49,1,1,0,20,3,23.7,121,28,36197,23604265,652.1055612,1.353703346,2.07589603,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-11-2020,49,Taiwan,48,3,1,0,17,2,23.7,121,30,36197,23604265,652.1055612,1.326076747,2.033530805,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-06-2020,45,Taiwan,45,1,1,0,12,0,23.7,121,32,36197,23604265,652.1055612,1.24319695,1.906435129,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-07-2020,46,Taiwan,45,0,1,0,12,0,23.7,121,32,36197,23604265,652.1055612,1.24319695,1.906435129,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-08-2020,47,Taiwan,45,0,1,0,13,1,23.7,121,31,36197,23604265,652.1055612,1.24319695,1.906435129,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-09-2020,48,Taiwan,45,0,1,0,15,2,23.7,121,29,36197,23604265,652.1055612,1.24319695,1.906435129,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-05-2020,44,Taiwan,44,2,1,0,12,0,23.7,121,31,36197,23604265,652.1055612,1.215570351,1.864069904,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-03-2020,42,Taiwan,42,1,1,0,12,0,23.7,121,29,36197,23604265,652.1055612,1.160317153,1.779339454,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-04-2020,43,Taiwan,42,0,1,0,12,0,23.7,121,29,36197,23604265,652.1055612,1.160317153,1.779339454,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-02-2020,41,Taiwan,41,1,1,0,12,3,23.7,121,28,36197,23604265,652.1055612,1.132690554,1.736974229,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-01-2020,40,Taiwan,40,1,1,0,9,0,23.7,121,30,36197,23604265,652.1055612,1.105063956,1.694609004,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-29-2020,39,Taiwan,39,5,1,0,9,3,0,0,29,36197,23604265,652.1055612,1.077437357,1.652243779,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-28-2020,38,Taiwan,34,2,1,0,6,1,0,0,27,36197,23604265,652.1055612,0.939304362,1.440417653,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-26-2020,36,Taiwan,32,1,1,0,5,0,0,0,26,36197,23604265,652.1055612,0.884051164,1.355687203,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-27-2020,37,Taiwan,32,0,1,0,5,0,0,0,26,36197,23604265,652.1055612,0.884051164,1.355687203,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-25-2020,35,Taiwan,31,1,1,0,5,0,0,0,25,36197,23604265,652.1055612,0.856424566,1.313321978,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-24-2020,34,Taiwan,30,2,1,0,5,3,0,0,24,36197,23604265,652.1055612,0.828797967,1.270956753,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-23-2020,33,Taiwan,28,2,1,0,2,0,0,0,25,36197,23604265,652.1055612,0.773544769,1.186226303,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-21-2020,31,Taiwan,26,2,1,0,2,0,0,0,23,36197,23604265,652.1055612,0.718291571,1.101495853,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-22-2020,32,Taiwan,26,0,1,0,2,0,0,0,23,36197,23604265,652.1055612,0.718291571,1.101495853,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-20-2020,30,Taiwan,24,1,1,0,2,0,0,0,21,36197,23604265,652.1055612,0.663038373,1.016765402,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-19-2020,29,Taiwan,23,1,1,0,2,0,0,0,20,36197,23604265,652.1055612,0.635411774,0.974400177,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-17-2020,27,Taiwan,22,2,1,0,2,0,0,0,19,36197,23604265,652.1055612,0.607785176,0.932034952,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-18-2020,28,Taiwan,22,0,1,0,2,0,0,0,19,36197,23604265,652.1055612,0.607785176,0.932034952,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-16-2020,26,Taiwan,20,2,1,1,2,0,0,0,17,36197,23604265,652.1055612,0.552531978,0.847304502,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-09-2020,19,Taiwan,18,1,0,0,1,0,0,0,17,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-10-2020,20,Taiwan,18,0,0,0,1,0,0,0,17,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-11-2020,21,Taiwan,18,0,0,0,1,0,0,0,17,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-12-2020,22,Taiwan,18,0,0,0,1,0,0,0,17,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-13-2020,23,Taiwan,18,0,0,0,1,0,0,0,17,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-14-2020,24,Taiwan,18,0,0,0,2,1,0,0,16,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-15-2020,25,Taiwan,18,0,0,0,2,0,0,0,16,36197,23604265,652.1055612,0.49727878,0.762574052,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-08-2020,18,Taiwan,17,1,0,0,1,0,0,0,16,36197,23604265,652.1055612,0.469652181,0.720208827,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-06-2020,16,Taiwan,16,5,0,0,1,1,0,0,15,36197,23604265,652.1055612,0.442025582,0.677843602,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-07-2020,17,Taiwan,16,0,0,0,1,0,0,0,15,36197,23604265,652.1055612,0.442025582,0.677843602,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-04-2020,14,Taiwan,11,1,0,0,0,0,0,0,11,36197,23604265,652.1055612,0.303892588,0.466017476,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-05-2020,15,Taiwan,11,0,0,0,0,0,0,0,11,36197,23604265,652.1055612,0.303892588,0.466017476,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-31-2020,10,Taiwan,10,1,0,0,0,0,0,0,10,36197,23604265,652.1055612,0.276265989,0.423652251,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-01-2020,11,Taiwan,10,0,0,0,0,0,0,0,10,36197,23604265,652.1055612,0.276265989,0.423652251,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-02-2020,12,Taiwan,10,0,0,0,0,0,0,0,10,36197,23604265,652.1055612,0.276265989,0.423652251,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
02-03-2020,13,Taiwan,10,0,0,0,0,0,0,0,10,36197,23604265,652.1055612,0.276265989,0.423652251,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-30-2020,9,Taiwan,9,1,0,0,0,0,0,0,9,36197,23604265,652.1055612,0.24863939,0.381287026,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-28-2020,7,Taiwan,8,3,0,0,0,0,0,0,8,36197,23604265,652.1055612,0.221012791,0.338921801,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-29-2020,8,Taiwan,8,0,0,0,0,0,0,0,8,36197,23604265,652.1055612,0.221012791,0.338921801,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-27-2020,6,Taiwan,5,1,0,0,0,0,0,0,5,36197,23604265,652.1055612,0.138132994,0.211826125,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-26-2020,5,Taiwan,4,1,0,0,0,0,0,0,4,36197,23604265,652.1055612,0.110506396,0.1694609,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-24-2020,3,Taiwan,3,2,0,0,0,0,0,0,3,36197,23604265,652.1055612,0.082879797,0.127095675,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-25-2020,4,Taiwan,3,0,0,0,0,0,0,0,3,36197,23604265,652.1055612,0.082879797,0.127095675,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-22-2020,1,Taiwan,1,1,0,0,0,0,0,0,1,36197,23604265,652.1055612,0.027626599,0.042365225,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
01-23-2020,2,Taiwan,1,0,0,0,0,0,0,0,1,36197,23604265,652.1055612,0.027626599,0.042365225,6.446,1.368,1.43,0.914,0.351,0.242,0.097,55078
03-22-2020,52,Sweden,1934,171,21,1,16,0,60.1282,18.6435,1897,450295,10367205,23.02314039,4.294962191,186.5497981,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-21-2020,51,Sweden,1763,124,20,4,16,0,60.1282,18.6435,1727,450295,10367205,23.02314039,3.915211139,170.0554778,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-20-2020,50,Sweden,1639,200,16,5,16,0,60.1282,18.6435,1607,450295,10367205,23.02314039,3.639836107,158.0946842,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-19-2020,49,Sweden,1439,160,11,1,16,15,60.1282,18.6435,1412,450295,10367205,23.02314039,3.19568283,138.8030814,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-18-2020,48,Sweden,1279,89,10,3,1,0,60.1282,18.6435,1268,450295,10367205,23.02314039,2.840360208,123.3697993,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-17-2020,47,Sweden,1190,87,7,1,1,0,60.1282,18.6435,1182,450295,10367205,23.02314039,2.642712,114.7850361,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-16-2020,46,Sweden,1103,81,6,3,1,0,60.1282,18.6435,1096,450295,10367205,23.02314039,2.449505324,106.3931889,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-15-2020,45,Sweden,1022,61,3,1,1,0,60.1282,18.6435,1018,450295,10367205,23.02314039,2.269623247,98.58008981,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-14-2020,44,Sweden,961,147,2,1,1,0,60.1282,18.6435,958,450295,10367205,23.02314039,2.134156497,92.69615099,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-13-2020,43,Sweden,814,215,1,0,1,0,60.1282,18.6435,812,450295,10367205,23.02314039,1.807703839,78.516823,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-12-2020,42,Sweden,599,99,1,0,1,0,63,16,597,450295,10367205,23.02314039,1.330239066,57.7783501,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-11-2020,41,Sweden,500,145,1,1,1,0,63,16,498,450295,10367205,23.02314039,1.110383193,48.22900676,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-10-2020,40,Sweden,355,107,0,0,1,0,63,16,354,450295,10367205,23.02314039,0.788372067,34.2425948,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-09-2020,39,Sweden,248,45,0,0,1,1,63,16,247,450295,10367205,23.02314039,0.550750064,23.92158735,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-08-2020,38,Sweden,203,42,0,0,0,0,63,16,203,450295,10367205,23.02314039,0.450815576,19.58097674,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-07-2020,37,Sweden,161,60,0,0,0,0,63,16,161,450295,10367205,23.02314039,0.357543388,15.52974018,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-06-2020,36,Sweden,101,7,0,0,0,0,63,16,101,450295,10367205,23.02314039,0.224297405,9.742259365,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-05-2020,35,Sweden,94,59,0,0,0,0,63,16,94,450295,10367205,23.02314039,0.20875204,9.06705327,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-04-2020,34,Sweden,35,14,0,0,0,0,63,16,35,450295,10367205,23.02314039,0.077726824,3.376030473,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-03-2020,33,Sweden,21,6,0,0,0,0,63,16,21,450295,10367205,23.02314039,0.046636094,2.025618284,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-02-2020,32,Sweden,15,1,0,0,0,0,63,16,15,450295,10367205,23.02314039,0.033311496,1.446870203,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-01-2020,31,Sweden,14,2,0,0,0,0,63,16,14,450295,10367205,23.02314039,0.031090729,1.350412189,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-29-2020,30,Sweden,12,5,0,0,0,0,0,0,12,450295,10367205,23.02314039,0.026649197,1.157496162,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-27-2020,28,Sweden,7,5,0,0,0,0,0,0,7,450295,10367205,23.02314039,0.015545365,0.675206095,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-28-2020,29,Sweden,7,0,0,0,0,0,0,0,7,450295,10367205,23.02314039,0.015545365,0.675206095,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-26-2020,27,Sweden,2,1,0,0,0,0,0,0,2,450295,10367205,23.02314039,0.004441533,0.192916027,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
01-31-2020,1,Sweden,1,1,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-01-2020,2,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-02-2020,3,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-03-2020,4,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-04-2020,5,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-05-2020,6,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-06-2020,7,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-07-2020,8,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-08-2020,9,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-09-2020,10,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-10-2020,11,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-11-2020,12,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-12-2020,13,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-13-2020,14,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-14-2020,15,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-15-2020,16,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-16-2020,17,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-17-2020,18,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-18-2020,19,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-19-2020,20,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-20-2020,21,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-21-2020,22,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-22-2020,23,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-23-2020,24,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-24-2020,25,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
02-25-2020,26,Sweden,1,0,0,0,0,0,0,0,1,450295,10367205,23.02314039,0.002220766,0.096458014,7.343,1.387,1.487,1.009,0.574,0.267,0.373,54628
03-22-2020,25,Denmark,1514,94,13,0,1,0,189.8634,-40.0143,1500,43098,5814461,134.9125481,35.12924034,260.3852704,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-21-2020,24,Denmark,1420,83,13,4,1,0,189.8634,-40.0143,1406,43098,5814461,134.9125481,32.94816465,244.2186817,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-20-2020,23,Denmark,1337,112,9,3,1,0,189.8634,-40.0143,1327,43098,5814461,134.9125481,31.02232122,229.9439277,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-19-2020,22,Denmark,1225,110,6,2,1,0,189.8634,-40.0143,1218,43098,5814461,134.9125481,28.42359274,210.6816092,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-18-2020,21,Denmark,1115,91,4,0,1,0,118.1565,2.59,1110,43098,5814461,134.9125481,25.87127013,191.7632606,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-17-2020,20,Denmark,1024,92,4,1,1,0,118.1565,2.59,1019,43098,5814461,134.9125481,23.75980324,176.1126268,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-16-2020,19,Denmark,932,57,3,1,1,0,118.1565,2.59,928,43098,5814461,134.9125481,21.62513342,160.290008,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-15-2020,18,Denmark,875,39,2,1,1,0,118.1565,2.59,872,43098,5814461,134.9125481,20.30256624,150.4868637,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-14-2020,17,Denmark,836,32,1,1,1,0,118.1565,2.59,834,43098,5814461,134.9125481,19.39765186,143.7794492,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-13-2020,16,Denmark,804,187,0,0,1,0,118.1565,2.59,803,43098,5814461,134.9125481,18.65515801,138.2759296,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-12-2020,15,Denmark,617,173,0,0,1,0,118.1565,2.59,616,43098,5814461,134.9125481,14.31620957,106.114737,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
03-11-2020,14,Denmark,444,182,0,0,1,0,118.1565,2.59,443,43098,5814461,134.9125481,10.30210219,76.36133427,7.6,1.383,1.573,0.996,0.592,0.252,0.41,53882
